"student_name","student_id","student_email","programme","year","address","contact","module_id","module_name","module_leader","lecturer1","lecturer2","faculty","building","room","exam_mark","coursework1","coursework2","coursework3"
"Dominic Lopez","62372326","DL3Y24@UoNEHT.ac.uk","Electronic Engineering","4","490 Brianna Haven Suite 135 Cherylport, KY 33151","559.789.0157","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","1","21","8","5"
"Dominic Lopez","62372326","DL3Y24@UoNEHT.ac.uk","Electronic Engineering","4","490 Brianna Haven Suite 135 Cherylport, KY 33151","559.789.0157","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","16","30","16"
"Dominic Lopez","62372326","DL3Y24@UoNEHT.ac.uk","Electronic Engineering","4","490 Brianna Haven Suite 135 Cherylport, KY 33151","559.789.0157","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","10","6","17","22"
"Dominic Lopez","62372326","DL3Y24@UoNEHT.ac.uk","Electronic Engineering","4","490 Brianna Haven Suite 135 Cherylport, KY 33151","559.789.0157","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","54","4","4",""
"Theodore Hill","62456276","TH6Y24@UoNEHT.ac.uk","Electronic Engineering","4","5351 Rivera Spring Apt. 672 Lake Kathrynstad, ID 51877","7485694930","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","8","21","18","22"
"Theodore Hill","62456276","TH6Y24@UoNEHT.ac.uk","Electronic Engineering","4","5351 Rivera Spring Apt. 672 Lake Kathrynstad, ID 51877","7485694930","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","32","31","4"
"Theodore Hill","62456276","TH6Y24@UoNEHT.ac.uk","Electronic Engineering","4","5351 Rivera Spring Apt. 672 Lake Kathrynstad, ID 51877","7485694930","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","4","24","10","1"
"Theodore Hill","62456276","TH6Y24@UoNEHT.ac.uk","Electronic Engineering","4","5351 Rivera Spring Apt. 672 Lake Kathrynstad, ID 51877","7485694930","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","38","10","2",""
"Samantha Gallegos","62551852","SG8Y24@UoNEHT.ac.uk","Electronic Engineering","4","10744 Hailey Prairie Davisfort, NE 72732","(714)376-2364x9736","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","8","12","17","10"
"Samantha Gallegos","62551852","SG8Y24@UoNEHT.ac.uk","Electronic Engineering","4","10744 Hailey Prairie Davisfort, NE 72732","(714)376-2364x9736","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","24","26","0"
"Samantha Gallegos","62551852","SG8Y24@UoNEHT.ac.uk","Electronic Engineering","4","10744 Hailey Prairie Davisfort, NE 72732","(714)376-2364x9736","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","23","14","14","8"
"Samantha Gallegos","62551852","SG8Y24@UoNEHT.ac.uk","Electronic Engineering","4","10744 Hailey Prairie Davisfort, NE 72732","(714)376-2364x9736","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","25","4","8",""
"David Jordan","62591805","DJ5Y24@UoNEHT.ac.uk","Electronic Engineering","4","973 Burnett Light Julieburgh, OR 83333","","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","21","11","20","14"
"David Jordan","62591805","DJ5Y24@UoNEHT.ac.uk","Electronic Engineering","4","973 Burnett Light Julieburgh, OR 83333","","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","8","16","18"
"David Jordan","62591805","DJ5Y24@UoNEHT.ac.uk","Electronic Engineering","4","973 Burnett Light Julieburgh, OR 83333","","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","9","12","18","16"
"David Jordan","62591805","DJ5Y24@UoNEHT.ac.uk","Electronic Engineering","4","973 Burnett Light Julieburgh, OR 83333","","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","36","6","8",""
"Matthew Rivera","62646450","MR8Y24@UoNEHT.ac.uk","Electronic Engineering","4","8569 Williams Loop Apt. 020 Lake Shawnbury, WA 62011","590-419-7014","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","22","17","9","8"
"Matthew Rivera","62646450","MR8Y24@UoNEHT.ac.uk","Electronic Engineering","4","8569 Williams Loop Apt. 020 Lake Shawnbury, WA 62011","590-419-7014","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","18","22","23"
"Matthew Rivera","62646450","MR8Y24@UoNEHT.ac.uk","Electronic Engineering","4","8569 Williams Loop Apt. 020 Lake Shawnbury, WA 62011","590-419-7014","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","20","13","24","22"
"Matthew Rivera","62646450","MR8Y24@UoNEHT.ac.uk","Electronic Engineering","4","8569 Williams Loop Apt. 020 Lake Shawnbury, WA 62011","590-419-7014","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","70","8","4",""
"William Allen","62703409","WA3Y24@UoNEHT.ac.uk","Electronic Engineering","4","469 Rebecca Pine South Johnview, NY 16938","7848604867","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","10","12","16","7"
"William Allen","62703409","WA3Y24@UoNEHT.ac.uk","Electronic Engineering","4","469 Rebecca Pine South Johnview, NY 16938","7848604867","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","10","0","32"
"William Allen","62703409","WA3Y24@UoNEHT.ac.uk","Electronic Engineering","4","469 Rebecca Pine South Johnview, NY 16938","7848604867","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","16","21","14","24"
"William Allen","62703409","WA3Y24@UoNEHT.ac.uk","Electronic Engineering","4","469 Rebecca Pine South Johnview, NY 16938","7848604867","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","51","7","1",""
"David White","62712791","DW8Y24@UoNEHT.ac.uk","Electronic Engineering","4","55822 Timothy Radial Apt. 464 Lake Elizabethberg, NY 55669","","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","6","14","5","11"
"David White","62712791","DW8Y24@UoNEHT.ac.uk","Electronic Engineering","4","55822 Timothy Radial Apt. 464 Lake Elizabethberg, NY 55669","","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","12","22","2"
"David White","62712791","DW8Y24@UoNEHT.ac.uk","Electronic Engineering","4","55822 Timothy Radial Apt. 464 Lake Elizabethberg, NY 55669","","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","24","1","12","13"
"David White","62712791","DW8Y24@UoNEHT.ac.uk","Electronic Engineering","4","55822 Timothy Radial Apt. 464 Lake Elizabethberg, NY 55669","","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","71","7","8",""
"Thomas Garrison","62751710","TG6Y24@UoNEHT.ac.uk","Electronic Engineering","4","39045 Wood Loop Butlerberg, NM 50319","(466)840-3482x384","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","17","7","6","4"
"Thomas Garrison","62751710","TG6Y24@UoNEHT.ac.uk","Electronic Engineering","4","39045 Wood Loop Butlerberg, NM 50319","(466)840-3482x384","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","18","23","12"
"Thomas Garrison","62751710","TG6Y24@UoNEHT.ac.uk","Electronic Engineering","4","39045 Wood Loop Butlerberg, NM 50319","(466)840-3482x384","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","11","11","18","19"
"Thomas Garrison","62751710","TG6Y24@UoNEHT.ac.uk","Electronic Engineering","4","39045 Wood Loop Butlerberg, NM 50319","(466)840-3482x384","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","16","3","9",""
"Dr. Nathan Wade","62778466","DN1Y24@UoNEHT.ac.uk","Electronic Engineering","4","339 George Well Theresaview, AZ 77397","(733)726-6690x114","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","20","7","14","23"
"Dr. Nathan Wade","62778466","DN1Y24@UoNEHT.ac.uk","Electronic Engineering","4","339 George Well Theresaview, AZ 77397","(733)726-6690x114","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","7","25","8"
"Dr. Nathan Wade","62778466","DN1Y24@UoNEHT.ac.uk","Electronic Engineering","4","339 George Well Theresaview, AZ 77397","(733)726-6690x114","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","15","10","2","2"
"Dr. Nathan Wade","62778466","DN1Y24@UoNEHT.ac.uk","Electronic Engineering","4","339 George Well Theresaview, AZ 77397","(733)726-6690x114","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","60","5","4",""
"Alison Johnson","62859429","AJ5Y24@UoNEHT.ac.uk","Electronic Engineering","4","628 Morse Union Suite 309 West Daniel, CT 91744","","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","10","20","23","10"
"Alison Johnson","62859429","AJ5Y24@UoNEHT.ac.uk","Electronic Engineering","4","628 Morse Union Suite 309 West Daniel, CT 91744","","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","14","24","0"
"Alison Johnson","62859429","AJ5Y24@UoNEHT.ac.uk","Electronic Engineering","4","628 Morse Union Suite 309 West Daniel, CT 91744","","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","17","15","21","23"
"Alison Johnson","62859429","AJ5Y24@UoNEHT.ac.uk","Electronic Engineering","4","628 Morse Union Suite 309 West Daniel, CT 91744","","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","16","7","9",""
"Juan Reynolds","62930510","JR16Y24@UoNEHT.ac.uk","Electronic Engineering","4","5617 Summers Lights Apt. 414 Port Yeseniaport, PR 79841","","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","18","15","6","0"
"Juan Reynolds","62930510","JR16Y24@UoNEHT.ac.uk","Electronic Engineering","4","5617 Summers Lights Apt. 414 Port Yeseniaport, PR 79841","","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","13","31","13"
"Juan Reynolds","62930510","JR16Y24@UoNEHT.ac.uk","Electronic Engineering","4","5617 Summers Lights Apt. 414 Port Yeseniaport, PR 79841","","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","5","0","25","14"
"Juan Reynolds","62930510","JR16Y24@UoNEHT.ac.uk","Electronic Engineering","4","5617 Summers Lights Apt. 414 Port Yeseniaport, PR 79841","","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","61","1","1",""
"Matthew Brown","62994921","MB12Y24@UoNEHT.ac.uk","Electronic Engineering","4","193 Krystal Mills Suite 605 Johnshire, ME 63943","001-302-642-2470","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","1","20","5","10"
"Matthew Brown","62994921","MB12Y24@UoNEHT.ac.uk","Electronic Engineering","4","193 Krystal Mills Suite 605 Johnshire, ME 63943","001-302-642-2470","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","29","19","13"
"Matthew Brown","62994921","MB12Y24@UoNEHT.ac.uk","Electronic Engineering","4","193 Krystal Mills Suite 605 Johnshire, ME 63943","001-302-642-2470","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","23","3","11","4"
"Matthew Brown","62994921","MB12Y24@UoNEHT.ac.uk","Electronic Engineering","4","193 Krystal Mills Suite 605 Johnshire, ME 63943","001-302-642-2470","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","16","1","1",""
"Kimberly Garcia","63063339","KG8Y24@UoNEHT.ac.uk","Electronic Engineering","4","96414 Hunter Summit Apt. 067 Amandaside, GA 12723","(549)379-7913","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","21","6","15","0"
"Kimberly Garcia","63063339","KG8Y24@UoNEHT.ac.uk","Electronic Engineering","4","96414 Hunter Summit Apt. 067 Amandaside, GA 12723","(549)379-7913","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","22","9","8"
"Kimberly Garcia","63063339","KG8Y24@UoNEHT.ac.uk","Electronic Engineering","4","96414 Hunter Summit Apt. 067 Amandaside, GA 12723","(549)379-7913","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","15","6","8","23"
"Kimberly Garcia","63063339","KG8Y24@UoNEHT.ac.uk","Electronic Engineering","4","96414 Hunter Summit Apt. 067 Amandaside, GA 12723","(549)379-7913","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","20","3","1",""
"April Rogers","63088269","AR8Y24@UoNEHT.ac.uk","Electronic Engineering","4","Unit 4243 Box 9141 DPO AE 39331","+1-369-302-8612","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","12","13","21","7"
"April Rogers","63088269","AR8Y24@UoNEHT.ac.uk","Electronic Engineering","4","Unit 4243 Box 9141 DPO AE 39331","+1-369-302-8612","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","1","9","34"
"April Rogers","63088269","AR8Y24@UoNEHT.ac.uk","Electronic Engineering","4","Unit 4243 Box 9141 DPO AE 39331","+1-369-302-8612","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","19","7","7","11"
"April Rogers","63088269","AR8Y24@UoNEHT.ac.uk","Electronic Engineering","4","Unit 4243 Box 9141 DPO AE 39331","+1-369-302-8612","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","2","4","5",""
"Lauren Johnson","63175145","LJ5Y24@UoNEHT.ac.uk","Electronic Engineering","4","9574 Patricia Divide North Lindseyton, AR 11784","428.618.6675x1949","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","7","16","19","1"
"Lauren Johnson","63175145","LJ5Y24@UoNEHT.ac.uk","Electronic Engineering","4","9574 Patricia Divide North Lindseyton, AR 11784","428.618.6675x1949","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","21","27","14"
"Lauren Johnson","63175145","LJ5Y24@UoNEHT.ac.uk","Electronic Engineering","4","9574 Patricia Divide North Lindseyton, AR 11784","428.618.6675x1949","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","17","23","11","4"
"Lauren Johnson","63175145","LJ5Y24@UoNEHT.ac.uk","Electronic Engineering","4","9574 Patricia Divide North Lindseyton, AR 11784","428.618.6675x1949","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","57","0","4",""
"Nathan Mills","63266984","NM2Y24@UoNEHT.ac.uk","Electronic Engineering","4","3412 Johnston Vista Apt. 042 Williamport, CT 02075","","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","18","19","22","1"
"Nathan Mills","63266984","NM2Y24@UoNEHT.ac.uk","Electronic Engineering","4","3412 Johnston Vista Apt. 042 Williamport, CT 02075","","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","13","15","21"
"Nathan Mills","63266984","NM2Y24@UoNEHT.ac.uk","Electronic Engineering","4","3412 Johnston Vista Apt. 042 Williamport, CT 02075","","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","3","12","2","8"
"Nathan Mills","63266984","NM2Y24@UoNEHT.ac.uk","Electronic Engineering","4","3412 Johnston Vista Apt. 042 Williamport, CT 02075","","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","50","1","9",""
"David Sandoval MD","63331105","DS5Y24@UoNEHT.ac.uk","Electronic Engineering","4","68454 Paul Walks Suite 254 Chelseaburgh, GU 00893","+1-588-873-9342x8124","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","23","11","9","18"
"David Sandoval MD","63331105","DS5Y24@UoNEHT.ac.uk","Electronic Engineering","4","68454 Paul Walks Suite 254 Chelseaburgh, GU 00893","+1-588-873-9342x8124","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","24","17","23"
"David Sandoval MD","63331105","DS5Y24@UoNEHT.ac.uk","Electronic Engineering","4","68454 Paul Walks Suite 254 Chelseaburgh, GU 00893","+1-588-873-9342x8124","ELEC4403","Theoretical Statistics","Jennifer Romero","","","Faculty of Technology","B68","R12088","16","6","24","24"
"David Sandoval MD","63331105","DS5Y24@UoNEHT.ac.uk","Electronic Engineering","4","68454 Paul Walks Suite 254 Chelseaburgh, GU 00893","+1-588-873-9342x8124","ELEC4404","Expert Design","Margaret Sanders","","","Faculty of Technology","B64","R1002","47","6","5",""
"Wendy Edwards","63351475","WE2Y24@UoNEHT.ac.uk","Electronic Engineering","4","PSC 3434, Box 2163 APO AE 78381","","ELEC4401","Expert Hardware","Jason Miller","","","Faculty of Technology","B1","R11056","25","15","10","13"
"Wendy Edwards","63351475","WE2Y24@UoNEHT.ac.uk","Electronic Engineering","4","PSC 3434, Box 2163 APO AE 78381","","ELEC4402","Expert Microsystems","Walter Taylor","","","Faculty of Technology","B25","R6044","","32","29","18"
